Ano,Mês,Vereador,Especificação,Credor,CNPJ,Valor Total,Saldo
2024,11,GABRIEL AGUIAR,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2100.0,19511.26
2024,11,GABRIEL AGUIAR,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,2295.0,17216.26
2024,11,GABRIEL AGUIAR,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,5670.0,11546.26
2024,11,GABRIEL AGUIAR,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,2600.0,8946.26
2024,11,GABRIEL AGUIAR,Despesas com Passagem aérea,R MORAES       AGENCIA DE TURISMO,06.955.770/0001-74,3946.33,4999.93
2024,11,GABRIEL AGUIAR,Despesas com Passagem aérea,R MORAES       AGENCIA DE TURISMO,06.955.770/0001-74,3394.48,1605.45
2024,11,GARDEL ROLIM,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7500.0,19641.53
2024,11,GARDEL ROLIM,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5300.0,14341.53
2024,11,GARDEL ROLIM,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,600.0,13741.53
2024,11,GARDEL ROLIM,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,225.0,13516.53
2024,11,GARDEL ROLIM,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,113.96,13402.57
2024,11,GARDEL ROLIM,Despesas com Serviço Gráfico,GRÁFICA  PRINTCOLOR,02.824.298/0001-80,2540.77,10861.8
2024,11,GARDEL ROLIM,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,6510.0,4351.8
2024,11,GARDEL ROLIM,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,4345.0,6.8
2024,11,GERMANO HEMAN,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6192.0,22275.08
2024,11,GERMANO HEMAN,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.0,16848.08
2024,11,GERMANO HEMAN,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,14488.08
2024,11,GERMANO HEMAN,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,14488.08
2024,11,GERMANO HEMAN,Despesas com Telefonia Móvel,CLARO S.A,40.432.544/0001/47,87.39,14400.69
2024,11,GERMANO HEMAN,Despesas com Telefonia Móvel,TIM S.A,02.421.421/0001-11,894.35,13506.34
2024,11,GERMANO HEMAN,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,10850.0,2656.34
2024,11,INSPETOR ALBERTO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,20383.68
2024,11,INSPETOR ALBERTO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.0,14956.68
2024,11,INSPETOR ALBERTO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,12243.68
2024,11,INSPETOR ALBERTO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,12243.68
2024,11,INSPETOR ALBERTO,Desp.com Comunicação e Divulg. de Mandato,PRM Comunic.Gestão Emp. ltda,37.842.306/0001-03,6500.0,5743.68
2024,11,INSPETOR ALBERTO,Despesas com Serviço Gráfico,GRÁFICA INFORGRAF,35.432.845/0001-30,4683.444,1060.236
2024,11,IRAGUASSÚ FILHO ( SUPLENTE ),Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,19269.86
2024,11,IRAGUASSÚ FILHO ( SUPLENTE ),Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5426.8,13843.06
2024,11,IRAGUASSÚ FILHO ( SUPLENTE ),Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.8,11129.26
2024,11,IRAGUASSÚ FILHO ( SUPLENTE ),Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,639.0,10490.26
2024,11,IRAGUASSÚ FILHO ( SUPLENTE ),Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001-62,37.99,10452.27
2024,11,IRAGUASSÚ FILHO ( SUPLENTE ),Despesas com Telefonia Móvel,TIM S.A,02.421.421/0001-11,62.9,10389.37
2024,11,IRAGUASSÚ FILHO ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5324.0,5065.37
2024,11,IRAGUASSÚ FILHO ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5056.0,9.37
2024,11,JORGE PINHEIRO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,5100.0,28707.79
2024,11,JORGE PINHEIRO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.0,23280.79
2024,11,JORGE PINHEIRO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,20567.79
2024,11,JORGE PINHEIRO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,297.0,20270.79
2024,11,JORGE PINHEIRO,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,151.94,20118.85
2024,11,JORGE PINHEIRO,,NA,NA,0.0,20118.85
2024,11,JORGE PINHEIRO,,NA,NA,0.0,20118.85
2024,11,JOSÉ FREIRE,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,19323.8
2024,11,JOSÉ FREIRE,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5200.0,14123.8
2024,11,JOSÉ FREIRE,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2000.0,12123.8
2024,11,JOSÉ FREIRE,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,12123.8
2024,11,JOSÉ FREIRE,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,5694.23,6429.57
2024,11,JOSÉ FREIRE,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6408.0,21.57
2024,11,JULIERME SENA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7100.0,20376.26
2024,11,JULIERME SENA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5400.0,14976.26
2024,11,JULIERME SENA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2700.0,12276.26
2024,11,JULIERME SENA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1350.0,10926.26
2024,11,JULIERME SENA,Despesas com Comunicação e Divulgação de Mandato,PRM COMUNIC. GESTÃO EMPRES. LTDA,37.842.306/0001-03,5200.0,5726.26
2024,11,JULIERME SENA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5050.0,676.26
2024,11,JÚLIO BRIZZI,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,19334.02
2024,11,JÚLIO BRIZZI,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,13906.39
2024,11,JÚLIO BRIZZI,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,1026.07,12880.32
2024,11,JÚLIO BRIZZI,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1080.0,11800.32
2024,11,JÚLIO BRIZZI,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,105.36,11694.96
2024,11,JÚLIO BRIZZI,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,6659.58,5035.38
2024,11,JÚLIO BRIZZI,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,5000.0,35.38
2024,11,KÁTIA RODRIGUES,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7044.0,20406.75
2024,11,KÁTIA RODRIGUES,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5400.0,15006.75
2024,11,KÁTIA RODRIGUES,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,12646.75
2024,11,KÁTIA RODRIGUES,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,12646.75
2024,11,KÁTIA RODRIGUES,Despesas com Serviço Gráfico,GRÁFICA SOLUÇÃO,19.386.760/0001-07,5964.95,6681.8
2024,11,KÁTIA RODRIGUES,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6047.14,634.66
2024,11,LÉO COUTO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,5100.0,22573.01
2024,11,LÉO COUTO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,3000.0,19573.01
2024,11,LÉO COUTO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,17213.01
2024,11,LÉO COUTO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,17213.01
2024,11,LÉO COUTO,Despesas com Consultoria Jurídica,E.A. ADVOCACIA,50.744.970/0001-70,6703.25,10509.76
2024,11,LÉO COUTO,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,1069.76
2024,11,LUCIANO GIRÃO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7844.0,23858.84
2024,11,LUCIANO GIRÃO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,18438.84
2024,11,LUCIANO GIRÃO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,15725.84
2024,11,LUCIANO GIRÃO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,594.0,15131.84
2024,11,LUCIANO GIRÃO,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,39.98,15091.86
2024,11,LUCIANO GIRÃO,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,68.35,15023.51
2024,11,LUCIANO GIRÃO,Despesas com Serviço Gráfico,GRÁFICA SOLUÇÃO,19.386.760/0001-07,4004.34,11019.17
2024,11,LUCIANO GIRÃO,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,7238.28,3780.89
2024,11,LUCIANO GIRÃO,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,2761.72,1019.17
2024,11,LÚCIO BRUNO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,20059.4
2024,11,LÚCIO BRUNO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,14631.77
2024,11,LÚCIO BRUNO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.81,11917.96
2024,11,LÚCIO BRUNO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11917.96
2024,11,LÚCIO BRUNO,Despesas com Telefonia Móvel,TIM S.A,02.421421/0001-11,886.96,11031.0
2024,11,LÚCIO BRUNO,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,1591.0
2024,11,MARCELO LEMOS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6712.19,20782.48
2024,11,MARCELO LEMOS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,15354.85
2024,11,MARCELO LEMOS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.81,12641.04
2024,11,MARCELO LEMOS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,12641.04
2024,11,MARCELO LEMOS,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-96,6659.58,5981.46
2024,11,MARCELO LEMOS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5523.0,458.46
2024,11,MÁRCIO MARTINS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,21176.3
2024,11,MÁRCIO MARTINS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,15748.67
2024,11,MÁRCIO MARTINS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.81,13034.86
2024,11,MÁRCIO MARTINS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,207.0,12827.86
2024,11,MÁRCIO MARTINS,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,75.97,12751.89
2024,11,MÁRCIO MARTINS,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,134.89,12617.0
2024,11,MÁRCIO MARTINS,Despesas com serviço Gráfico,SOLUÇÃO,19.386.760/0001-07,2622.73,9994.27
2024,11,MÁRCIO MARTINS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5800.0,4194.27
2024,11,MÁRCIO MARTINS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,3003.0,1191.27
2024,11,MICHEL LINS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,0.0,27258.55
2024,11,MICHEL LINS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,22538.55
2024,11,MICHEL LINS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,20178.55
2024,11,MICHEL LINS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,360.0,19818.55
2024,11,MICHEL LINS,Despesas com Comunicação e Divulgação de Mandato,MARKETING ON SOFTWARE E PUB. LTDA,45.565.661/0001-00,6662.5,13156.05
2024,11,MICHEL LINS,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,6659.58,6496.47
2024,11,MICHEL LINS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6190.0,306.47
2024,11,PAULO MARTINS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7850.0,19330.46
2024,11,PAULO MARTINS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13910.46
2024,11,PAULO MARTINS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11197.46
2024,11,PAULO MARTINS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1836.0,9361.46
2024,11,PAULO MARTINS,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,151.94,9209.52
2024,11,PAULO MARTINS,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,894.4,8315.12
2024,11,PAULO MARTINS,Despesas com Serviço de Cartas,CORREIOS E TELÉGRAFOS,34.028.316/0010-02,3197.7,5117.42
2024,11,PAULO MARTINS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5050.0,67.42
2024,11,PEDRO MATOS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7800.0,19356.17
2024,11,PEDRO MATOS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5400.0,13956.17
2024,11,PEDRO MATOS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2700.0,11256.17
2024,11,PEDRO MATOS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11256.17
2024,11,PEDRO MATOS,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,68.35,11187.82
2024,11,PEDRO MATOS,Despesas com Comunicação e Divulgação de Mandato,R e K PRODUCÕES E ASSESORIA LTDA,16.880.815/0001-42,6662.5,4525.32
2024,11,PEDRO MATOS,Despesas com Consultoria Jurídica,CARVALHO E SANTOS ADV,34.636.322/0001-43,4490.5,34.82
2024,11,PPCELL,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,19284.85
2024,11,PPCELL,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.0,13857.85
2024,11,PPCELL,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11144.85
2024,11,PPCELL,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,198.0,10946.85
2024,11,PPCELL,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,4404.15,6542.7
2024,11,PPCELL,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6510.0,32.7
2024,11,PRISCILA COSTA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,5190.0,27376.26
2024,11,PRISCILA COSTA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,22656.26
2024,11,PRISCILA COSTA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,20296.26
2024,11,PRISCILA COSTA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,20296.26
2024,11,PRISCILA COSTA,Despesas com Serviço Gráfico(Ref.Out.),GRÁFICA RDS,02.265.186/0001-36,4012.67,16283.59
2024,11,PRISCILA COSTA,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,6725.21,9558.38
2024,11,PRISCILA COSTA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,118.38
2024,11,PROF. ENILSON,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7592.0,19670.41
2024,11,PROF. ENILSON,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,14250.41
2024,11,PROF. ENILSON,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,11890.41
2024,11,PROF. ENILSON,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11890.41
2024,11,PROF. ENILSON,Despesas com Serviço Gráfico,GRÁFICA SOLUÇÃO,19.386.760/0001-07,6634.0,5256.41
2024,11,PROF. ENILSON,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,4998.42,257.99
2024,11,RAIMUNDO FILHO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,19268.13
2024,11,RAIMUNDO FILHO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.0,13841.13
2024,11,RAIMUNDO FILHO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11128.13
2024,11,RAIMUNDO FILHO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11128.13
2024,11,RAIMUNDO FILHO,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,4599.89,6528.24
2024,11,RAIMUNDO FILHO,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6510.0,18.24
2024,11,RONALDO MARTINS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7692.0,21337.26
2024,11,RONALDO MARTINS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,15917.26
2024,11,RONALDO MARTINS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,13204.26
2024,11,RONALDO MARTINS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1872.0,11332.26
2024,11,RONALDO MARTINS,Despesas com locação de veículo,R MORAES AGÊNCIA TURISMO,06.955.770/0001-74,1800.0,9532.26
2024,11,RONALDO MARTINS,Despesas com locação de veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6000.0,3532.26
2024,11,RONALDO MARTINS,Despesas com locação de veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,3440.0,92.26
2024,11,RONIVALDO MAIA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6844.0,20307.09
2024,11,RONIVALDO MAIA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,15587.09
2024,11,RONIVALDO MAIA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,12874.09
2024,11,RONIVALDO MAIA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,945.0,11929.09
2024,11,RONIVALDO MAIA,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,75.97,11853.12
2024,11,RONIVALDO MAIA,Despesas com Serviço Gráfico,GRÁFICA PRINTCOLOR,02.824.298/0001-80,5915.2,5937.92
2024,11,RONIVALDO MAIA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5662.0,275.92
2024,11,TIA FRANCISCA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7090.0,20054.21
2024,11,TIA FRANCISCA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,14634.21
2024,11,TIA FRANCISCA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2700.0,11934.21
2024,11,TIA FRANCISCA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11934.21
2024,11,TIA FRANCISCA,Despesas com Serviço Gráfico,GRÁFICA SOLUÇÃO,19.386.760/0001-07,5512.63,6421.58
2024,11,TIA FRANCISCA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6400.0,21.58
2024,11,VERISSÍMO FREITAS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7800.0,19453.2
2024,11,VERISSÍMO FREITAS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,14033.2
2024,11,VERISSÍMO FREITAS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2700.0,11333.2
2024,11,VERISSÍMO FREITAS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11333.2
2024,11,VERISSÍMO FREITAS,Despesas com  Telefonia Móvel,TIM S.A,02.421421/0001-11,1662.96,9670.24
2024,11,VERISSÍMO FREITAS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,230.24
2024,11,WELLINGTON SÁBOIA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,19268.87
2024,11,WELLINGTON SÁBOIA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.59,13841.28
2024,11,WELLINGTON SÁBOIA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2676.35,11164.93
2024,11,WELLINGTON SÁBOIA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,225.0,10939.93
2024,11,WELLINGTON SÁBOIA,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,87.39,10852.54
2024,11,WELLINGTON SÁBOIA,Despesas com Consultoria Jurídica,ANTº. ALBUQUERQUE ADVOCACIA,47.730.644/0001-07,6524.5,4328.04
2024,11,WELLINGTON SÁBOIA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,4328.0,0.04
2024,12,ADAIL JR,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6844.0,20342.61
2024,12,ADAIL JR,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,15622.61
2024,12,ADAIL JR,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,13262.61
2024,12,ADAIL JR,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,13262.61
2024,12,ADAIL JR,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,3817.0,9445.61
2024,12,ADAIL JR,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,5.61
2024,12,ADRIANA ALMEIDA ( SUPLENTE ),Vale Combustível,PRIME LTDA,05.340.639/0001-30,7850.0,19288.13
2024,12,ADRIANA ALMEIDA ( SUPLENTE ),Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13868.13
2024,12,ADRIANA ALMEIDA ( SUPLENTE ),Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2710.0,11158.13
2024,12,ADRIANA ALMEIDA ( SUPLENTE ),Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1242.0,9916.13
2024,12,ADRIANA ALMEIDA ( SUPLENTE ),Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,13.93,9902.2
2024,12,ADRIANA ALMEIDA ( SUPLENTE ),Despesas com Serviço Gráfico,GRÁFICA PRINTCOLOR,02.824.298/0001-80,6243.39,3658.81
2024,12,ADRIANA ALMEIDA ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,3656.04,2.77
2024,12,ADRIANA NOSSA  CARA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6740.0,20472.01
2024,12,ADRIANA NOSSA  CARA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4700.0,15772.01
2024,12,ADRIANA NOSSA  CARA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2080.0,13692.01
2024,12,ADRIANA NOSSA  CARA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,2079.0,11613.01
2024,12,ADRIANA NOSSA  CARA,Despesas com  Telefonia Móvel,TIM S.A,02.421421/0001-11,63.11,11549.9
2024,12,ADRIANA NOSSA  CARA,Despesas com Consultoria Jurídica,BRUNO DE SOUSA-SOC.IND.ADVOCACIA,47.771.413/0001-33,3849.0,7700.9
2024,12,ADRIANA NOSSA  CARA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,3619.14,4081.76
2024,12,ADRIANA NOSSA  CARA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,2606.21,1475.55
2024,12,ANA ARACAPÉ,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,19546.49
2024,12,ANA ARACAPÉ,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,14118.86
2024,12,ANA ARACAPÉ,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11405.86
2024,12,ANA ARACAPÉ,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,279.0,11126.86
2024,12,ANA ARACAPÉ,Despesas com Serviço Gráfico,GRÁFICA SOLUÇÃO,19.386.760/0001-07,6645.58,4481.28
2024,12,ANA ARACAPÉ,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,4080.0,401.28
2024,12,ANA PAULA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,5492.0,21664.75
2024,12,ANA PAULA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,16244.75
